CATEGORY,BARCODE,NAME,PRICE,PRICE_NORMALIZED,IMAGE,PL,CATEGORY_NAME,UNIT,DISPLAY,retailer,from,to
3,5214000155980,ΑΡΤΟΣ ΤΟΥ ΧΩΡΙΟΥ 350ΓΡ,0.99,2.83,7293943.jpg,0,Ψωμί Φραντζόλα,Kg,,ab,23-04-2025,29-04-2025
4,5202336010820,ΑΒ ΦΡΥΓΑΝΙΑ ΣΙΤΟΥ  4/PACK 500GR,1.38,2.76,7123728.jpg,1,Φρυγανιές,Kg,,ab,23-04-2025,29-04-2025
5,5201013012508,ΜΑΚΒΕΛ ΣΠΑΓΓΕΤΙ N6 500GR,0.67,1.34,7467309.jpg,0,Μακαρόνια Νο 6,Kg,,ab,23-04-2025,29-04-2025
6,5203064042404,ΑΛΛΑΤΙΝΗ ΑΛΕΥΡΙ Γ.Ο.Χ.1KG ΣΕΤ 2+1,2.80,0.93,7087564.jpg,0,Νωπό Χοιρινό,Kg,,ab,23-04-2025,29-04-2025
7,5201502247619,AGRINO ΦΑΚΕΣ ΨΙΛΕΣ 500GR ΕΙΣ.,1.90,3.80,7085580.jpg,0,Νωπό Κοτόπουλο Ολόκληρο,Kg,,ab,23-04-2025,29-04-2025
7,5202336137633,ΑΒ ΦΑΚΕΣ ΨΙΛΕΣ 500G ΕΙΣΑΓΩΓΗΣ,0.94,1.88,7142787.jpg,1,Νωπό Κοτόπουλο Ολόκληρο,Kg,,ab,23-04-2025,29-04-2025
8,5201502247527,AGRINO ΦΑΣΟΛΙΑ ΜΕΤΡΙΑ 500GR ΕΙΣ.,2.05,4.10,7085599.jpg,0,Γαλοπούλα,Kg,,ab,23-04-2025,29-04-2025
8,5202336137732,ΑΒ ΦΑΣΟΛΙΑ ΜΕΤΡΙΑ 500GR ΕΙΣΑΓ.,1.00,2.00,7225878.jpg,1,Γαλοπούλα,Kg,,ab,23-04-2025,29-04-2025
9,5201502247718,AGRINO ΡΕΒΥΘΙΑ ΑΝΑΠΟΦΛΟΙΩΤΑ 500GR ΕΙΣΑΓΩ,2.60,5.20,7085630.jpg,0,Ψάρια Κατεψυγμένα,Kg,,ab,23-04-2025,29-04-2025
10,29664306,ΠΑΡΙΖΑ TOSTAKI,4.45,4.45,7141249.jpg,0,Γάλα Φρέσκο Πλήρες,lt,,ab,23-04-2025,29-04-2025
10,5202336097951,ΑΒ ΠΑΡΙΖΑΚΙ 330ΓΡ,1.14,3.45,7079912.jpg,1,Γάλα Φρέσκο Πλήρες,lt,,ab,23-04-2025,29-04-2025
11,29663514,ΓΑΛΟΠΟΥΛΑ ΒΡΑΣΤΗ TOSTAKI,7.70,7.70,7141275.jpg,0,Γάλα Φρέσκο (Χαμηλά Λιπαρά <2%),lt,,ab,23-04-2025,29-04-2025
11,29663576,ΓΑΛΟΠΟΥΛΑ ΚΑΠΝΙΣΤΗ TOSTAKI,7.70,7.70,7141282.jpg,0,Γάλα Φρέσκο (Χαμηλά Λιπαρά <2%),lt,,ab,23-04-2025,29-04-2025
11,5202336129676,365 ΓΑΛΟΠΟΥΛΑ ΚΑΠΝΙΣΤΗ ΦΕΤΕΣ 300G,2.40,8.00,7610915.jpg,1,Γάλα Φρέσκο (Χαμηλά Λιπαρά <2%),lt,,ab,23-04-2025,29-04-2025
12,29125692,ΑΒ ΜΠΑΚΑΛΙΑΡΟΣ 300/500Γ Α/Κ ΕΙΣΑΓΩΓΗΣ,4.35,4.35,7072811.jpg,1,Γάλα Εβαπορέ,lt,,ab,23-04-2025,29-04-2025
13,27093252,ΣΠΑΛΑ Α/Ο ΧΟΙΡΙΝΗ ΕΛΛΗΝΙΚΗ,8.20,8.20,default_kalathi.png,1,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις,kg,,ab,23-04-2025,29-04-2025
14,27025864,AB ΚΟΤΟΠΟΥΛΟ ΟΛΟΚΛΗΡΟ,2.99,2.99,7603950.jpg,1,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις (Χαμηλά Λιπαρά <2%),kg,,ab,23-04-2025,29-04-2025
15,26322254,ΝΙΤΣΙΑΚΟΣ ΒΟΕΙΟ ΕΛ.ΕΚΤΡ ΛΑΠΑ-ΣΤΗΘΟΣ 5Μ,11.69,11.69,default_kalathi.png,1,Τυρί Φέτα,kg,,ab,23-04-2025,29-04-2025
15,GR9375,ΒΟΕΙΟ ΣΤΗΘΟΣ ΚΑΙ ΛΑΠΑ Α/Ο ΕΛΛ,11.69,11.69,default_kalathi.png,1,Τυρί Φέτα,kg,,ab,23-04-2025,29-04-2025
16,5202178001116,ΕΠΙΛΕΓΜΕΝΟ Φ.ΓΑΛΑ ΟΛΥΜΠΟΣ  ΠΛΗΡΕΣ 1LT,1.59,1.59,7076755.jpg,0,Τυρί Γκούντα,kg,,ab,23-04-2025,29-04-2025
16,5202336155736,AB ΕΠΙΛΟΓΗ ΦΡΕΣΚΟ ΓΑΛΑ ΠΛΗΡΕΣ 1LT,0.95,0.95,7729435.jpg,1,Τυρί Γκούντα,kg,,ab,23-04-2025,29-04-2025
17,5202178001178,ΕΠΙΛΕΓΜΕΝΟ Φ.ΓΑΛΑ ΟΛΥΜΠ.ΕΛ.1.7% 1L,1.59,1.59,7076872.jpg,0,Τυρί με Χαμηλά Λιπαρά,kg,,ab,23-04-2025,29-04-2025
17,5202336155712,AB ΕΠΙΛΟΓΗ  ΦΡΕΣΚΟ ΓΑΛΑ ΕΛΑΦΡΥ 1LT,0.95,0.95,7729454.jpg,1,Τυρί με Χαμηλά Λιπαρά,kg,,ab,23-04-2025,29-04-2025
18,5202336110308,AB ΓΑΛΑ ΥΨ.ΘΕΡΜΙΚΗΣ ΕΠΕΞ. ΠΛΗΡΕΣ 1L,1.05,1.05,7344931.jpg,1,Χυμός Τομάτας Διατηρημένος,kg,,ab,23-04-2025,29-04-2025
19,5202336110315,AB ΓΑΛΑ ΥΨ.ΘΕΡΜΙΚΗΣ ΕΠΕΞ. ΕΛΑΦΡΥ 1L,1.05,1.05,7344879.jpg,1,Αυγά,τμχ,,ab,23-04-2025,29-04-2025
20,5201037508032,ΒΛAXAΣ ΓAΛA EBAΠOPE ΠΛΗΡΕΣ 410G,1.19,2.90,default_kalathi.png,0,Μαργαρίνες,kg,,ab,23-04-2025,29-04-2025
20,5201037508063,ΒΛAXAΣ ΓAΛA EBAΠΟΡΕ EΛAΦPY 410G,1.19,2.90,default_kalathi.png,0,Μαργαρίνες,kg,,ab,23-04-2025,29-04-2025
20,5202336127580,AB ΓΑΛΑ ΕΒΑΠΟΡΕ 7.5% ΠΛΗΡΕΣ 400G,0.86,2.15,7579708.jpg,1,Μαργαρίνες,kg,,ab,23-04-2025,29-04-2025
20,5202336127603,AB ΓΑΛΑ ΕΒΑΠΟΡΕ 4% LIGHT 400G,0.86,2.15,7579721.jpg,1,Μαργαρίνες,kg,,ab,23-04-2025,29-04-2025
21,5201168418163,ΔΩΔΩΝΗ ΓΙΑΟΥΡΤΙ ΣΤΡΑΓΓΙΣΤΟ 8% 500G,2.10,4.20,default_kalathi.png,0,Παρθένο Ελαιόλαδο,lt,,ab,23-04-2025,29-04-2025
21,5202336035694,AB ΑΓΕΛΑΔΟΣ 3.9% ΓΙΑΟΥΡΤΙ 3Χ200ΓΡ,1.30,2.17,7080174.jpg,1,Παρθένο Ελαιόλαδο,lt,,ab,23-04-2025,29-04-2025
22,5201168418156,ΔΩΔΩΝΗ ΓΙΑΟΥΡΤΙ ΣΤΡΑΓΓΙΣΤΟ 2% 500G,2.10,4.20,default_kalathi.png,0,Ηλιέλαιο,lt,,ab,23-04-2025,29-04-2025
22,5202336035700,AB ΓΙΑΟΥΡΤΙ ΑΓΕΛΑΔΟΣ 2% 3Χ200ΓΡ,1.30,2.17,7080184.jpg,1,Ηλιέλαιο,lt,,ab,23-04-2025,29-04-2025
23,5202336157235,ΑΒ ΚΣΕΓ ΦΕΤΑ ΠΟΠ ΤΡΙΠΟΛΕΩΣ 400G VACUUM,3.95,9.88,7737722.jpg,1,Λαχανικά Κατεψυγμένα,kg,,ab,23-04-2025,29-04-2025
24,26915197,ΛΕΥΚΟ ΤΣΕΛΙΓΚΑΤΟ ΔΟΧΕΙΟ,5.90,5.90,default_kalathi.png,0,Λευκή Ζάχαρη,kg,,ab,23-04-2025,29-04-2025
24,5203197138227,ΛΕΥΚΟ ΤΥΡΙ ΒΕΡΓΙΝΑ ΤΑΠΕΡ 400ΓΡ,2.94,7.35,7558015.jpg,0,Λευκή Ζάχαρη,kg,,ab,23-04-2025,29-04-2025
25,5201953990713,GOUDA ΣΕ ΦΕΤΕΣ 400ΓΡ,2.76,6.90,7301299.jpg,1,Κρέμες για βρέφη,kg,,ab,23-04-2025,29-04-2025
26,15201953000419,GOUDA LIGHT ΣΕ ΦΕΤΕΣ 200GR,1.92,9.60,7303540.jpg,1,Γάλα για βρέφη,kg,,ab,23-04-2025,29-04-2025
27,5201106271270,PUMMARO PASSATA ΚΛΑΣΙΚΟ 500GR,0.67,1.34,7085895.jpg,0,Ελληνικός Καφές,kg,,ab,23-04-2025,29-04-2025
27,GRHC3270464,GUSTONA 6/8 ΠΑΣΑΤΑ ΤΟΜΑΤΑ 500G,0.48,0.96,7718936.jpg,1,Ελληνικός Καφές,kg,,ab,23-04-2025,29-04-2025
28,5202336162185,AB ΕΠ ΑΥΓΑ 12ΑΔΑ ΑΧΥΡΩΝΑ Μ 53/63G,2.65,0.22,7674481.jpg,1,Στιγμιαίος Καφές,kg,,ab,23-04-2025,29-04-2025
29,5208069003115,SUPER FRESCO ΜΑΡΓΑΡ.ΚΛΑΣΙΚΟ 200G,0.80,4.00,7633040.jpg,0,Γαλλικός Καφές,kg,,ab,23-04-2025,29-04-2025
30,5202336008858,ΑΒ ΕΧΤΡΑ ΠΑΡΘ.ΕΛΑΙΟΛΑΔΟ 1LTΦ/ΠΛΑΣΤ,7.90,7.90,7062286.jpg,1,Γλυκαντικές Ουσίες Κατάλληλες για Διαβητικούς,kg,,ab,23-04-2025,29-04-2025
31,8590421067727,GUSTONA ΗΛΙΕΛΑΙΟ 1LT,1.75,1.75,7735645.jpg,1,Κακάο σε Σκόνη,kg,,ab,23-04-2025,29-04-2025
32,5201310000437,ΥΦΑΝΤΗΣ ΑΡΑΚΑΣ 1KG,2.55,2.55,7739492.jpg,0,Φακές,kg,,ab,23-04-2025,29-04-2025
32,5201310000468,ΥΦΑΝΤΗΣ ΦΑΣΟΛΑΚΙΑ ΠΛΑΤΥ 1KG,2.65,2.65,7739484.jpg,0,Φακές,kg,,ab,23-04-2025,29-04-2025
33,5202336024438,ΑΒ ΖΑΧΑΡΗ ΛΕΥΚΗ ΚΡΥΣ/ΚΗ Ε.Ε.1KG,0.70,0.70,7473026.jpg,1,Χυμός Πορτοκάλι,lt,,ab,23-04-2025,29-04-2025
33,5202336128600,ΑΒ ΖΑΧΑΡΗ ΛΕΥΚΗ ΚΡΥΣ/ΚΗ Ε.Ε. 1KG,0.70,0.70,7616633.jpg,1,Χυμός Πορτοκάλι,lt,,ab,23-04-2025,29-04-2025
34,5202336078011,ΑΒ ΦΡΟΥΚΤΟΖΗ 200GR,1.47,7.35,7072077.jpg,1,Απολυμαντικά Χεριών και Αντισηπτικά,lt,,ab,23-04-2025,29-04-2025
35,8590421070512,EMMA ΝΙΦΑΔΕΣ ΒΡΩΜΗΣ 500GR,0.95,1.90,7685010.jpg,1,Απορρυπαντικά Πλυντηρίου,μεζ,,ab,23-04-2025,29-04-2025
36,3041091409812,NUTRICIA ΦΑΡΙΝ ΛΑΚΤΕ 250 ΓΡ,2.58,10.32,7475893.jpg,0,Απορρυπαντικά για Σφουγγάρισμα - Χλωρίνες,lt,,ab,23-04-2025,29-04-2025
37,5202353004819,ALMIRON 1+ GROWING UP  1LT,2.13,2.13,7068172.jpg,0,Απορρυπαντικά Πιάτων,lt,,ab,23-04-2025,29-04-2025
37,5202353004826,ALMIRON GROWING UP 2+  1LT,2.13,2.13,7068174.jpg,0,Απορρυπαντικά Πιάτων,lt,,ab,23-04-2025,29-04-2025
38,5201075011730,ΦΙΛΙΟΣ ΠΑΡΑΔΟΣΙΑΚΟΣ ΕΛ/ΚΟΣ ΚΑΦΕΣ 96GR,1.18,12.29,7727862.jpg,1,Χαρτί Κουζίνας,kg,,ab,23-04-2025,29-04-2025
39,5202336139255,PERLA GOLD ΣΤΙΓΜΙΑΙΟΣ ΚΑΦΕΣ 200GR,5.40,27.00,7668915.jpg,1,Οδοντόκρεμα,kg,,ab,23-04-2025,29-04-2025
39,5949065033859,PERLA ΣΤΙΓΜΙΑΙΟΣ ΚΑΦΕΣ 200GR TIN,6.80,34.00,7668972.jpg,1,Οδοντόκρεμα,kg,,ab,23-04-2025,29-04-2025
40,8712500013269,GONDOLIERE ΚΑΦΕΣ ΦΙΛΤΡΟΥ 500Γ,5.70,11.40,7555374.jpg,1,Χαρτί Υγείας,τμχ,,ab,23-04-2025,29-04-2025
41,5202336024469,AB ΦΥΣΙΚΟΣ ΧΥΜΟΣ ΠΟΡΤΟΚΑΛΙ 1LT,1.40,1.40,7091821.jpg,1,Σερβιέτες ή Ταμπόν,τμχ,,ab,23-04-2025,29-04-2025
42,5202336128143,ΑΒ ΣΚΟΝΗ ΠΛΥΝΤ.ACTIVE CLEAN 75MEZ,6.59,0.09,7584379.jpg,1,Προϊόντα Βρώμης,kg,,ab,23-04-2025,29-04-2025
43,5202336119462,AB ΧΛΩΡΟΚΑΘΑΡΙΣΤΙΚΟ UL.FRESH 1250ML,0.93,0.74,7568693.jpg,1,Σαμπουάν,lt,,ab,23-04-2025,29-04-2025
43,5202336127764,AB ΧΛΩΡΟΚΑΘΑΡΙΣΤΙΚΟ UL.LEMON 1250ML,0.93,0.74,7568679.jpg,1,Σαμπουάν,lt,,ab,23-04-2025,29-04-2025
43,5202336127801,AB ΧΛΩΡΟΚΑΘΑΡΙΣΤΙΚΟ UL.PINK 1250ML,0.93,0.74,7568692.jpg,1,Σαμπουάν,lt,,ab,23-04-2025,29-04-2025
44,5202336149544,ΑΒ ΥΓΡΟ ΠΙΑΤΩΝ REGULAR 500ML,0.95,1.90,7638032.jpg,1,Σαπούνι Στερεό,kg,,ab,23-04-2025,29-04-2025
44,5202336149568,ΑΒ ΥΓΡΟ ΠΙΑΤΩΝ ΛΕΜΟΝΙ 500ML,0.95,1.90,7638021.jpg,1,Σαπούνι Στερεό,kg,,ab,23-04-2025,29-04-2025
45,5202336021536,ΑΒ ΧΑΡΤΙ ΚΟΥΖΙΝΑΣ 800GR,2.50,3.13,7114202.jpg,1,Πάνες Ακράτειας,τμχ,,ab,23-04-2025,29-04-2025
46,5202336158577,ΑΒ ΧΑΡΤΙ ΥΓΕΙΑΣ 10ΡΟΛΑ 2PLY,2.46,3.28,7745000.jpg,1,Πάνες για Μωρά,τμχ,,ab,23-04-2025,29-04-2025
47,6920354836077,COLGATE ΟΔ/ΜΑ BAK.SODA 75ML,1.00,13.33,7111615.jpg,0,Μωρομάντηλα,τμχ,,ab,23-04-2025,29-04-2025
48,5201263006340,E.DAY U.P.HDRY ECONOMY NORMAL 18Τ,2.15,0.12,7113983.jpg,0,Σαμπουάν για Μωρά,lt,,ab,23-04-2025,29-04-2025
48,5201263006357,E.DAY U.P.HDRY ECONOMY SUPER 18T,2.15,0.12,7113996.jpg,0,Σαμπουάν για Μωρά,lt,,ab,23-04-2025,29-04-2025
48,5201263006364,E.DAY U.P.HDRY ECON.MAXI NIGHT 18Τ,2.15,0.12,7113984.jpg,0,Σαμπουάν για Μωρά,lt,,ab,23-04-2025,29-04-2025
48,5949065032890,CARE ΤΑΜΠΟΝ NORMAL 32T,2.66,0.08,7742200.jpg,1,Σαμπουάν για Μωρά,lt,,ab,23-04-2025,29-04-2025
49,5201109002703,KARAVAKI ΣΑΜΠ.ΘΡΕΨΗ&ΕΝΥΔ.ΑΝΤΛ.600ML,2.67,4.45,7617092.jpg,0,Τροφή για Σκύλους,kg,,ab,23-04-2025,29-04-2025
50,5202336134403,CARE ΣΑΠΟΥΝΙ 3X125G,1.05,2.80,7614235.jpg,1,Τροφή για γάτες,kg,,ab,23-04-2025,29-04-2025
51,5201263083501,SANI ΑΝΟΙΧΤΗ ΠΑΝΑ MEDIUM N2 15T,7.39,0.49,7124225.jpg,0,Αλεύρι,kg,,ab,23-04-2025,29-04-2025
51,5201263083518,SANI ΑΝΟΙΧΤΗ ΠΑΝΑ LARGE N3 12T,7.39,0.62,7124226.jpg,0,Αλεύρι,kg,,ab,23-04-2025,29-04-2025
51,5201263083631,SANI ΑΝΟΙΧΤΗ ΠΑΝΑ EXTR.LARGE N4 10T,7.39,0.74,7113562.jpg,0,Αλεύρι,kg,,ab,23-04-2025,29-04-2025
51,5201263086601,SANI PANTS SMALL NO1 14T,6.45,0.46,7128027.jpg,0,Αλεύρι,kg,,ab,23-04-2025,29-04-2025
51,5201263086618,SANI PANTS MEDIUM NO2 14T,7.69,0.55,7128016.jpg,0,Αλεύρι,kg,,ab,23-04-2025,29-04-2025
51,5201263086625,SANI PANTS LARGE NO3 14T,8.99,0.64,7127978.jpg,0,Αλεύρι,kg,,ab,23-04-2025,29-04-2025
51,7322540593143,TENA LADY MAXI INSTA-DRY 12T,4.49,0.37,7133541.jpg,0,Αλεύρι,kg,,ab,23-04-2025,29-04-2025
51,7322541096667,TENA LADY MAXI NIGHT 12ΤΕΜ.,4.59,0.38,7117368.jpg,0,Αλεύρι,kg,,ab,23-04-2025,29-04-2025
51,7322541132136,TENA LADY EXTRA 20T,4.89,0.24,7226107.jpg,0,Αλεύρι,kg,,ab,23-04-2025,29-04-2025
53,5201263078439,BABYCARE ΜΩΡ/ΛΑ SENSIT.PLUS 3X54Τ,2.20,0.01,7742963.jpg,0,Πάριζα,kg,,ab,23-04-2025,29-04-2025
54,5201410220056,SEPTONA ΣΑΜΠ&ΑΦΡ/ΤΡΟ ΑΛΟΗ 500ML,2.67,5.34,7149350.jpg,0,Γάλα υψηλής παστερίωσης πλήρες,kg,,ab,23-04-2025,29-04-2025
55,8590421066430,LOVEPET Υ.Τ. ΣΚ.ΒΟΔ.ΚΟΝΣ.415G,0.64,1.54,7664211.jpg,1,Γάλα παστερίωσης με χαμηλά λιπαρά,kg,,ab,23-04-2025,29-04-2025
55,8590421066454,LOVEPET Υ.Τ. ΣΚ.ΠΟΥΛ.ΚΟΝΣ.415G,0.64,1.54,7664232.jpg,1,Γάλα παστερίωσης με χαμηλά λιπαρά,kg,,ab,23-04-2025,29-04-2025
56,5949065035488,LBP ΓΑΤΟΤΡΟΦΗ ΣΟΛΟΜΟΣ ALU 100GR,0.37,3.70,default_kalathi.png,1,Λευκό τυρί,kg,,ab,23-04-2025,29-04-2025
56,5949065035501,LBP ΓΑΤΟΤΡΟΦΗ ΚΟΤ/ΛΟ ALU 100GR,0.37,3.70,7737974.jpg,1,Λευκό τυρί,kg,,ab,23-04-2025,29-04-2025
56,5949065035525,LBP ΓΑΤΟΤΡΟΦΗ ΜΟΣΧΑΡΙ ALU 100GR,0.37,3.70,7737946.jpg,1,Λευκό τυρί,kg,,ab,23-04-2025,29-04-2025
52,18902,ΒΟΕΙΟ ΠΟΝΤΙΚΙ ΝΩΠΟ Α/Ο Ν/Ζ ΙΣΠΑΝΙΑΣ,12.99,12.99,18902.jpg,0,Μοσχάρι,kg,,bazaar,23-04-2025,29-04-2025
1,5201399020074,3Α 500G ΡΥΖΙ ΚΑΡΟΛΙΝΑ,1.75,3.5,5201399020074.jpg,0,Ρύζι,Kg,,bazaar,23-04-2025,29-04-2025
1,5208086412464,FARMER 1KG ΡΥΖΙ Τ.ΑΜΕΡΙΚΗΣ,1.79,1.79,5208086412464.jpg,1,Ρύζι,Kg,,bazaar,23-04-2025,29-04-2025
2,5208086441426,ΚΑΛΗΜΕΡΑ 700G ΦΟΡΜΑ ΤΟΣΤ ΣΤΑΡΕΝΙΟ,1.35,1.93,5208086441426.jpg,1,Ψωμί για Tοστ,Kg,,bazaar,23-04-2025,29-04-2025
3,5200127470969,ΚΑΣΙΜΗ 350G ΑΡΤΟΣΚΕΥΑΣΜΑ ΤΟ ΧΩΡΙΑΤΙΚΟ,0.75,2.14,5200127470969.jpg,0,Ψωμί Φραντζόλα,Kg,,bazaar,23-04-2025,29-04-2025
5,5201013020107,ΕΛΛΗΝΙΚΗ ΣΠΟΡΑ 500G ΣΠΑΓΓΕΤΙ No6,0.59,1.18,5201013020107.jpg,1,Μακαρόνια Νο 6,Kg,,bazaar,23-04-2025,29-04-2025
5,5201077010007,STELLA 500G SPAGHETTI  Ν.6,0.69,1.38,5201077010007.jpg,0,Μακαρόνια Νο 6,Kg,,bazaar,23-04-2025,29-04-2025
6,18734,ΧΟΙΡΙΝΟΣ ΛΑΙΜΟΣ Μ/Ο ΒΕΛΓΙΟΥ,5.25,5.25,18734.jpg,0,Νωπό Χοιρινό,Kg,,bazaar,23-04-2025,29-04-2025
7,08968,ΑΡΤΑΣ ΚΟΤΟΠΟΥΛΟ ΣΤΗΘΟΣ ΦΙΛΕΤΟ ΝΩΠΟ ΕΛΛΗΝΙΚΟ /ΧΥΜΑ,6.95,6.95,08968.jpg,0,Νωπό Κοτόπουλο Ολόκληρο,Kg,,bazaar,23-04-2025,29-04-2025
8,5202528068899,FARMER 200G ΓΑΛΟΠ ΚΑΠΝ ΤΕΤΡΑΓ ΣΕ ΦΕΤΕΣ,1.19,5.95,5202528068899.jpg,1,Γαλοπούλα,Kg,,bazaar,23-04-2025,29-04-2025
8,5202575007483,CRETA TOSTAKI 160G ΧΩΡ. ΓΛΟΥΤΕΝΗ ΓΑΛΟΠΟΥΛΑ ΚΑΠΝΙΣΤΗ,1.48,9.25,5202575007483.jpg,0,Γαλοπούλα,Kg,,bazaar,23-04-2025,29-04-2025
8,66357,CRETA TOSTAKI ΧΩΡ. ΓΛΟΥΤΕΝΗ ΓΑΛΟΠΟΥΛΑ ΚΑΠΝΙΣΤΗ,6.49,6.49,66357.jpg,0,Γαλοπούλα,Kg,,bazaar,23-04-2025,29-04-2025
9,5208116140008,ΚΑΛΛΙΜΑΝΗ 450G ΓΛΩΣΣΑ ΦΙΛΕΤΟ ΚΤΨ,8.05,17.89,5208116140008.jpg,0,Ψάρια Κατεψυγμένα,Kg,,bazaar,23-04-2025,29-04-2025
10,5202178001116,ΟΛΥΜΠΟΣ 1L ΦΡΕΣΚΟ ΓΑΛΑ ΕΠΙΛΕΓΜΕΝΟ ΠΛΗΡΕΣ,1.6,1.6,5202178001116.jpg,0,Γάλα Φρέσκο Πλήρες,lt,,bazaar,23-04-2025,29-04-2025
11,5202178001178,ΟΛΥΜΠΟΣ 1L ΦΡΕΣΚΟ ΓΑΛΑ ΕΠΙΛΕΓΜΕΝΟ ΕΛΑΦΡΥ,1.6,1.6,5202178001178.jpg,0,Γάλα Φρέσκο (Χαμηλά Λιπαρά <2%),lt,,bazaar,23-04-2025,29-04-2025
12,5208086433643,FARMER 410G ΓΑΛΑ ΠΛΗΡΕΣ ΕΒΑΠΟΡΕ,0.82,2,5208086433643.jpg,1,Γάλα Εβαπορέ,lt,,bazaar,23-04-2025,29-04-2025
12,8716200615020,ΝΟΥΝΟΥ 400G ΓΑΛΑ ΕΒΑΠΟΡΕ 7.5%,1.07,2.67,8716200615020.jpg,0,Γάλα Εβαπορέ,lt,,bazaar,23-04-2025,29-04-2025
12,8716200615129,ΝΟΥΝΟΥ 400G ΓΑΛΑ ΕΒΑΠΟΡΕ 4%,1.07,2.67,8716200615129.jpg,0,Γάλα Εβαπορέ,lt,,bazaar,23-04-2025,29-04-2025
13,5208086449972,ΣΤΡΟΥΓΓΑ 1KG ΓΙΑΟΥΡΤΙ ΣΤΡΑΓΓΙΣΤΟ 10%,2.49,2.49,5208086449972.jpg,1,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις,kg,,bazaar,23-04-2025,29-04-2025
14,5208086450404,ΣΤΡΟΥΓΓΑ 1KG ΓΙΑΟΥΡΤΙ ΣΤΡΑΓΓΙΣΤΟ 2%,2.49,2.49,5208086450404.jpg,1,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις (Χαμηλά Λιπαρά <2%),kg,,bazaar,23-04-2025,29-04-2025
