CATEGORY,BARCODE,NAME,PRICE,PRICE_NORMALIZED,IMAGE,PL,CATEGORY_NAME,UNIT,DISPLAY,retailer,from,to,null
5,5201013012508,ΜΑΚΒΕΛ ΣΠΑΓΓΕΤΙ N6 500GR,0.67,1.34,7467309.jpg,0,Μακαρόνια Νο 6,Kg,,ab,09-04-2025,15-04-2025,
6,27093252,ΣΠΑΛΑ Α/Ο ΧΟΙΡΙΝΗ ΕΛΛΗΝΙΚΗ,8.20,8.20,default_kalathi.png,1,Νωπό Χοιρινό,Kg,,ab,09-04-2025,15-04-2025,
7,27025864,AB ΚΟΤΟΠΟΥΛΟ ΟΛΟΚΛΗΡΟ,2.99,2.99,7603950.jpg,1,Νωπό Κοτόπουλο Ολόκληρο,Kg,,ab,09-04-2025,15-04-2025,
8,29663514,ΓΑΛΟΠΟΥΛΑ ΒΡΑΣΤΗ TOSTAKI,7.70,7.70,7141275.jpg,0,Γαλοπούλα,Kg,,ab,09-04-2025,15-04-2025,
8,29663576,ΓΑΛΟΠΟΥΛΑ ΚΑΠΝΙΣΤΗ TOSTAKI,7.70,7.70,7141282.jpg,0,Γαλοπούλα,Kg,,ab,09-04-2025,15-04-2025,
8,5202336129676,365 ΓΑΛΟΠΟΥΛΑ ΚΑΠΝΙΣΤΗ ΦΕΤΕΣ 300G,2.40,8.00,7610915.jpg,1,Γαλοπούλα,Kg,,ab,09-04-2025,15-04-2025,
9,29125692,ΑΒ ΜΠΑΚΑΛΙΑΡΟΣ 300/500Γ Α/Κ ΕΙΣΑΓΩΓΗΣ,4.35,4.35,7072811.jpg,1,Ψάρια Κατεψυγμένα,Kg,,ab,09-04-2025,15-04-2025,
10,5202178001116,ΕΠΙΛΕΓΜΕΝΟ Φ.ΓΑΛΑ ΟΛΥΜΠΟΣ  ΠΛΗΡΕΣ 1LT,1.59,1.59,7076755.jpg,0,Γάλα Φρέσκο Πλήρες,lt,,ab,09-04-2025,15-04-2025,
10,5202336155736,AB ΕΠΙΛΟΓΗ ΦΡΕΣΚΟ ΓΑΛΑ ΠΛΗΡΕΣ 1LT,0.95,0.95,7729435.jpg,1,Γάλα Φρέσκο Πλήρες,lt,,ab,09-04-2025,15-04-2025,
11,5202178001178,ΕΠΙΛΕΓΜΕΝΟ Φ.ΓΑΛΑ ΟΛΥΜΠ.ΕΛ.1.7% 1L,1.59,1.59,7076872.jpg,0,Γάλα Φρέσκο (Χαμηλά Λιπαρά <2%),lt,,ab,09-04-2025,15-04-2025,
11,5202336155712,AB ΕΠΙΛΟΓΗ  ΦΡΕΣΚΟ ΓΑΛΑ ΕΛΑΦΡΥ 1LT,0.95,0.95,7729454.jpg,1,Γάλα Φρέσκο (Χαμηλά Λιπαρά <2%),lt,,ab,09-04-2025,15-04-2025,
12,5201037508049,ΒΛAXAΣ ΓAΛA EBAΠΟΡΕ ΠΛΗΡΕΣ 6X410G,6.99,2.84,default_kalathi.png,0,Γάλα Εβαπορέ,lt,,ab,09-04-2025,15-04-2025,
12,5201037508070,ΒΛAXAΣ ΓAΛA EBAΠΟΡΕ EΛAΦPY 6X410G,6.99,2.84,default_kalathi.png,0,Γάλα Εβαπορέ,lt,,ab,09-04-2025,15-04-2025,
12,5202336127580,AB ΓΑΛΑ ΕΒΑΠΟΡΕ 7.5% ΠΛΗΡΕΣ 400G,0.86,2.15,7579708.jpg,1,Γάλα Εβαπορέ,lt,,ab,09-04-2025,15-04-2025,
12,5202336127603,AB ΓΑΛΑ ΕΒΑΠΟΡΕ 4% LIGHT 400G,0.86,2.15,7579721.jpg,1,Γάλα Εβαπορέ,lt,,ab,09-04-2025,15-04-2025,
13,5201054002087,TOTAL ΓΙΑΟΥΡΤΙ 5% 1KG,2.93,2.93,7078618.jpg,0,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις,kg,,ab,09-04-2025,15-04-2025,
13,5202336035694,AB ΑΓΕΛΑΔΟΣ 3.9% ΓΙΑΟΥΡΤΙ 3Χ200ΓΡ,1.30,2.17,7080174.jpg,1,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις,kg,,ab,09-04-2025,15-04-2025,
14,5201054002094,TOTAL 2% 1KG,2.93,2.93,7079032.jpg,0,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις (Χαμηλά Λιπαρά <2%),kg,,ab,09-04-2025,15-04-2025,
14,5202336035700,AB ΓΙΑΟΥΡΤΙ ΑΓΕΛΑΔΟΣ 2% 3Χ200ΓΡ,1.30,2.17,7080184.jpg,1,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις (Χαμηλά Λιπαρά <2%),kg,,ab,09-04-2025,15-04-2025,
15,5202336157235,ΑΒ ΚΣΕΓ ΦΕΤΑ ΠΟΠ ΤΡΙΠΟΛΕΩΣ 400G VACUUM,3.95,9.88,default_kalathi.png,1,Τυρί Φέτα,kg,,ab,09-04-2025,15-04-2025,
16,5201953990713,GOUDA ΣΕ ΦΕΤΕΣ 400ΓΡ,2.75,6.88,7301299.jpg,1,Τυρί Γκούντα,kg,,ab,09-04-2025,15-04-2025,
17,15201953000419,GOUDA LIGHT ΣΕ ΦΕΤΕΣ 200GR,1.92,9.60,7303540.jpg,1,Τυρί με Χαμηλά Λιπαρά,kg,,ab,09-04-2025,15-04-2025,
18,5201066171771,ΚΥΚΝΟΣ PASSATA  7% ΧΑΡΤ/ΤΟ 500G,0.68,1.36,7085907.jpg,0,Χυμός Τομάτας Διατηρημένος,kg,,ab,09-04-2025,15-04-2025,
18,GRHC3270464,GUSTONA 6/8 ΠΑΣΑΤΑ ΤΟΜΑΤΑ 500G,0.48,0.96,7718936.jpg,1,Χυμός Τομάτας Διατηρημένος,kg,,ab,09-04-2025,15-04-2025,
19,5202336162185,AB ΕΠ ΑΥΓΑ 12ΑΔΑ ΑΧΥΡΩΝΑ Μ 53/63G,2.65,0.22,7674481.jpg,1,Αυγά,τμχ,,ab,09-04-2025,15-04-2025,
20,5208069003115,SUPER FRESCO ΜΑΡΓΑΡ.ΚΛΑΣΙΚΟ 200G,0.80,4.00,7633040.jpg,0,Μαργαρίνες,kg,,ab,09-04-2025,15-04-2025,
21,5202336008858,ΑΒ ΕΧΤΡΑ ΠΑΡΘ.ΕΛΑΙΟΛΑΔΟ 1LTΦ/ΠΛΑΣΤ,7.90,7.90,7062286.jpg,1,Παρθένο Ελαιόλαδο,lt,,ab,09-04-2025,15-04-2025,
22,8590421067727,GUSTONA ΗΛΙΕΛΑΙΟ 1LT,1.75,1.75,7735645.jpg,1,Ηλιέλαιο,lt,,ab,09-04-2025,15-04-2025,
23,5201310000437,ΥΦΑΝΤΗΣ ΑΡΑΚΑΣ 1KG,2.55,2.55,7739492.jpg,0,Λαχανικά Κατεψυγμένα,kg,,ab,09-04-2025,15-04-2025,
23,5201310000468,ΥΦΑΝΤΗΣ ΦΑΣΟΛΑΚΙΑ ΠΛΑΤΥ 1KG,2.65,2.65,7739484.jpg,0,Λαχανικά Κατεψυγμένα,kg,,ab,09-04-2025,15-04-2025,
24,5202336024438,ΑΒ ΖΑΧΑΡΗ ΛΕΥΚΗ ΚΡΥΣ/ΚΗ Ε.Ε.1KG,0.70,0.70,7473026.jpg,1,Λευκή Ζάχαρη,kg,,ab,09-04-2025,15-04-2025,
24,5202336128600,ΑΒ ΖΑΧΑΡΗ ΛΕΥΚΗ ΚΡΥΣ/ΚΗ Ε.Ε. 1KG,0.70,0.70,7616633.jpg,1,Λευκή Ζάχαρη,kg,,ab,09-04-2025,15-04-2025,
25,3041091409812,NUTRICIA ΦΑΡΙΝ ΛΑΚΤΕ 250 ΓΡ,2.58,10.32,7475893.jpg,0,Κρέμες για βρέφη,kg,,ab,09-04-2025,15-04-2025,
26,5202353004819,ALMIRON 1+ GROWING UP  1LT,2.13,2.13,7068172.jpg,0,Γάλα για βρέφη,kg,,ab,09-04-2025,15-04-2025,
26,5202353004826,ALMIRON GROWING UP 2+  1LT,2.13,2.13,7068174.jpg,0,Γάλα για βρέφη,kg,,ab,09-04-2025,15-04-2025,
27,5201075011730,ΦΙΛΙΟΣ ΠΑΡΑΔΟΣΙΑΚΟΣ ΕΛ/ΚΟΣ ΚΑΦΕΣ 96GR,1.18,12.29,7727862.jpg,1,Ελληνικός Καφές,kg,,ab,09-04-2025,15-04-2025,
