CATEGORY,BARCODE,NAME,PRICE,PRICE_NORMALIZED,IMAGE,PL,CATEGORY_NAME,UNIT,DISPLAY,retailer,from,to
17,51686,Alpiland Gouda Light Αυστρίας σε Φέτες 200g,3.60,18.00,Alpiland_Austrian_Light_Gouda_in_Slices_200g_51686.jpg,0,Τυρί με Χαμηλά Λιπαρά,kg,,efood,31-12-2024,06-01-2025
18,52675,Γκρέκα Συμπυκνωμένος Χυμός Ντομάτας 500g,0.90,1.80,gkrekas_sympiknomenos_xymos_tomata_52675.jpg,0,Χυμός Τομάτας Διατηρημένος,kg,,efood,31-12-2024,06-01-2025
19,52209,Χρυσά Αυγά Αχυρώνα με Βιταμίνη D 53-63g 6τεμ -0.5€,3.60,0.60,chrysa_avga_achyrona_vitaminid_52209.jpg,0,Αυγά,τμχ,,efood,31-12-2024,06-01-2025
19,39313,Χρυσά Αυγά Κατηγορία Α 6τεμ,2.80,0.47,chrysa_avga_a6_39313.jpg,0,Αυγά,τμχ,,efood,31-12-2024,06-01-2025
20,54878,Super Fresco Μαργαρίνη 70% Πλάκα 200g,1.00,5.00,super_fresco_margarine_plaka_54878.jpg,0,Μαργαρίνες,kg,,efood,31-12-2024,06-01-2025
21,8526,Μινέρβα Χωριό Εξαιρετικό Παρθένο Ελαιόλαδο Ποικιλία Κορονέικη 1l,15.24,15.24,exeretiko_partheno_eleolado_chorio_minerva_8526.jpg,0,Παρθένο Ελαιόλαδο,lt,,efood,31-12-2024,06-01-2025
22,52671,Sanola Ηλιέλαιο 1l,3.55,3.55,sanola_ilielaio_52671_1lt.jpg,0,Ηλιέλαιο,lt,,efood,31-12-2024,06-01-2025
23,54419,Μπάρμπα Στάθης Φασολάκια Πλατιά 900g,3.85,4.28,mparmpa_stathis_fasolakia_platia_54419.jpg,0,Λαχανικά Κατεψυγμένα,kg,,efood,31-12-2024,06-01-2025
23,54418,Μπάρμπα Στάθης Αρακάς 900g,3.90,4.33,mparmpa_stathis_arakas_54418.jpg,0,Λαχανικά Κατεψυγμένα,kg,,efood,31-12-2024,06-01-2025
24,30009,Ζάχαρη Λευκή Kρυσταλλική 1kg,1.62,1.62,zachari_30009.jpg,0,Λευκή Ζάχαρη,kg,,efood,31-12-2024,06-01-2025
25,53456,Γιώτης Φαρίν Λακτέ 300g -0.5€,3.25,10.83,Jotis_Farin_Lacte_300g_-0.5€_53456.jpg,0,Κρέμες για βρέφη,kg,,efood,31-12-2024,06-01-2025
26,34055,Νουνού Βρεφικό Γάλα Noulac 400g,1.55,3.88,vrefiko_gala_noulac_34055.jpg,0,Γάλα για βρέφη,kg,,efood,31-12-2024,06-01-2025
27,25734,Bravo Ελληνικός Καφές Κλασικός 193g,3.56,18.44,bravo_ellinikos_kafes_klasikos_25734.jpg,0,Ελληνικός Καφές,kg,,efood,31-12-2024,06-01-2025
28,53352,Nescafe Καφές Στιγμιαίος Gold Blend 95g,4.86,51.21,nescafe_coffee_stigmieos_gold_blend_95_53352.jpg,0,Στιγμιαίος Καφές,kg,,efood,31-12-2024,06-01-2025
29,2742,Jacobs Καφές Φίλτρου Flavours Φουντούκι 250g,6.16,24.64,kafes_filtrou_jacobs_fountouki_2742.jpg,0,Γαλλικός Καφές,kg,,efood,31-12-2024,06-01-2025
30,51820,Slim Line Γλυκαντικό με Stevia 150g,3.50,23.33,glykantiko_slimline_stevia_crystal_150gr_51820.jpg,0,Γλυκαντικές Ουσίες Κατάλληλες για Διαβητικούς,kg,,efood,31-12-2024,06-01-2025
32,8392,3 Άλφα Φακές Ψιλές 500g,2.20,4.40,3a_fakes_psiles_isagogis_500g_8392.jpg,0,Φακές,kg,,efood,31-12-2024,06-01-2025
33,3566,Amita Πορτοκάλι 100% 1l,2.20,2.20,amita_portokali_3566.jpg,0,Χυμός Πορτοκάλι,lt,,efood,31-12-2024,06-01-2025
35,54121,Skip Πανίσχυρο Υγρό Πλυντηρίου Ρούχων 729ml 27μεζ,6.65,0.25,skip_panishyro_ygro_aporrypantiko_729ml_54121.jpg,0,Απορρυπαντικά Πλυντηρίου,μεζ,,efood,31-12-2024,06-01-2025
36,16145,Klinex Χλωρίνη Ultra Protection Λεμόνι 1.25l,3.30,2.64,klinex_chlorini_ulptra_protection_lemon_16145.jpg,0,Απορρυπαντικά για Σφουγγάρισμα - Χλωρίνες,lt,,efood,31-12-2024,06-01-2025
37,48310,Ava Perle Υγρό Πιάτων Χαμομήλι 430ml,1.61,3.75,ava_perle_chamomile_430_48310.jpg,0,Απορρυπαντικά Πιάτων,lt,,efood,31-12-2024,06-01-2025
37,48311,Ava Perle Υγρό Πιάτων Χαμομήλι & Λεμόνι 430ml,1.61,3.75,ava_perle_chamomile_lemon_430_48311.jpg,0,Απορρυπαντικά Πιάτων,lt,,efood,31-12-2024,06-01-2025
38,51621,Endless Economy Ρολό Κουζίνας 2 Φύλλων 800g,3.44,4.30,rolo_kouzinas_endless_econmy_800g_51621.jpg,0,Χαρτί Κουζίνας,kg,,efood,31-12-2024,06-01-2025
39,18723,AIM Οδοντόκρεμα White Now 75ml,3.65,29.20,odontokrema_aim_white_now_18723.jpg,0,Οδοντόκρεμα,kg,,efood,31-12-2024,06-01-2025
40,51620,Endless Rich & Soft Χαρτί Υγείας 3 Φύλλων 10τεμ,3.83,0.38,rola_ygeias_endless_rich_soft_3fyllo_51620.jpg,0,Χαρτί Υγείας,τμχ,,efood,31-12-2024,06-01-2025
41,41525,Everyday Hyperdry Σερβιέτες Maxi Night Ultra Plus Value Pack 18τεμ,3.09,0.17,everyday_servietes_hyperdry_maxi_night_ultra_plus_value_pach_41525.jpg,0,Σερβιέτες ή Ταμπόν,τμχ,,efood,31-12-2024,06-01-2025
41,52652,Everyday Fresh Σερβιέτες Maxi Night Ultra Plus Value Pack 18τεμ,3.22,0.18,everyday_servietes_anatomic_allcotton_52652.jpg,0,Σερβιέτες ή Ταμπόν,τμχ,,efood,31-12-2024,06-01-2025
42,0966,Quaker Νιφάδες Βρώμης σε Κουτί 500g,3.55,7.10,Quaker_Oats_Container_0966_.jpg,0,Προϊόντα Βρώμης,kg,,efood,31-12-2024,06-01-2025
43,26758,Orzene Σαμπουάν Μπύρας για Κανονικά Μαλλιά 400ml,3.28,8.20,orzene_sampouan_beer_kaninika_26758.jpg,0,Σαμπουάν,lt,,efood,31-12-2024,06-01-2025
44,39634,Αρκάδι Πράσινο Σαπούνι με Ελαιόλαδο 150g,1.16,7.74,arkadi_sapouni_eleoladou_atomiko_prasino_39634.jpg,0,Σαπούνι Στερεό,kg,,efood,31-12-2024,06-01-2025
45,54266,Sani Pants Εσώρουχο Ελαστικό Ακράτειας Sensitive Large No3 10+4τεμ Δώρο,16.11,1.15,sani_pants_elastiko_esorouho_akratias_NO3_54266.jpg,0,Πάνες Ακράτειας,τμχ,,efood,31-12-2024,06-01-2025
46,52389,Pampers Πάνες Βρακάκι Maxi Νο5 42τεμ,20.06,0.48,pampers_panes_pants_no5_52389.jpg,0,Πάνες για Μωρά,τμχ,,efood,31-12-2024,06-01-2025
47,52052,Agnotis Μωρομάντηλα 70τεμ 2+1 Δώρο,6.10,0.02,agnotis_moromantila_52052.jpg,0,Μωρομάντηλα,τμχ,,efood,31-12-2024,06-01-2025
48,52336,Septona Baby Σαμπουάν & Αφρόλουτρο με Βάλσαμο & Λεβάντα 500ml,3.90,7.80,septona_baby_sampouan_afroloutro_valsamo_levanta_500ml_52336.jpg,0,Σαμπουάν για Μωρά,lt,,efood,31-12-2024,06-01-2025
49,16499,Pedigree Markies Μπισκότα Γεμιστά με Μεδούλι 500g,4.50,9.00,pedigree_biscota_16499.jpg,0,Τροφή για Σκύλους,kg,,efood,31-12-2024,06-01-2025
49,16498,Pedigree Μπισκότα για Ενήλικους Σκύλους Biscrok 500g,4.35,8.70,pedigree_biscota_16498.jpg,0,Τροφή για Σκύλους,kg,,efood,31-12-2024,06-01-2025
50,49348,Whiskas Ξηρά Τροφή Γάτας Κροκέτες Γεμιστές με Κοτόπουλο 300g,2.17,7.23,whiskas_mekotopoylo_300g_49348.jpg,0,Τροφή για γάτες,kg,,efood,31-12-2024,06-01-2025
50,49498,Whiskas Ξηρά Τροφή Γάτας Κροκέτες Γεμιστές με Μοσχάρι 300g,2.04,7.23,whiskas_memosxari_300g_49498.jpg,0,Τροφή για γάτες,kg,,efood,31-12-2024,06-01-2025
51,34619,Μύλοι Αγίου Γεωργίου Αλεύρι Για Όλες τις Χρήσεις 1kg -0.38€,1.90,1.90,miloi_agiou_georgiou_alevri_gia_oles_tis_xriseis_1kg_34619.jpg,0,Αλεύρι,kg,,efood,31-12-2024,06-01-2025
53,44882,Ifantis Πάριζα Βραστή 10 Φέτες 160g -0.2€,1.66,10.38,yfantis_pariza_vrasti_44882.jpg,0,Πάριζα,kg,,efood,31-12-2024,06-01-2025
54,49962,Δέλτα MμμMilk Γάλα Οικογενειακό Light 1l,2.25,2.25,delta_mminlk_elafry_49962.jpg,0,Γάλα υψηλής παστερίωσης πλήρες,kg,,efood,31-12-2024,06-01-2025
55,49961,Δέλτα MμμMilk Γάλα Οικογενειακό Πλήρες 1l,2.10,2.10,delta_mmilk_plires_49961.jpg,0,Γάλα παστερίωσης με χαμηλά λιπαρά,kg,,efood,31-12-2024,06-01-2025
56,49038,Όλυμπος Λευκό Τυρί Χωριάτικο σε Άλμη 400g,5.00,12.50,lefko_tyri_olympos_49038.jpg,0,Λευκό τυρί,kg,,efood,31-12-2024,06-01-2025
57,8395,3 Άλφα Φασόλια Μέτρια 500g,2.56,5.12,3a_fasolia_metria_isagogis_500g_8395.jpg,0,Φασόλια,kg,,efood,31-12-2024,06-01-2025
58,8400,3 Άλφα Ρεβύθια Αποφλοιωμένα 500g,3.78,7.56,3a_revithia_8400.jpg,0,Ρεβύθια,kg,,efood,31-12-2024,06-01-2025
52,4056489772996,Τας κεμπάπ βόειο 650g,7.59,11.68,6210926.jpg,1,Μοσχάρι,kg,xmas,lidl,31-12-2024,06-01-2025
63,20005832,Σοκολάτα υγείας 100g,0.75,7.50,21236.jpg,1,Σοκολάτα,kg,xmas,lidl,31-12-2024,06-01-2025
64,2000068000000,Αρνί νωπό Ελλάδος τεμαχισμένο το κιλό,9.79,9.79,6613_new_jpg.jpg,1,Αρνί,kg,xmas,lidl,31-12-2024,06-01-2025
65,2000069000000,Κατσικάκι νωπό Ελλάδος τεμαχισμένο  το κιλό,10.69,10.69,7698_jpg.jpg,1,Κατσίκι,kg,xmas,lidl,31-12-2024,06-01-2025
66,2000546000000,"Ronsard Γαλοπούλα, Γαλοπούλα κατ. Γαλλίας το κιλό ",4.59,4.59,6203635.jpg,1,Γαλοπούλα,kg,xmas,lidl,31-12-2024,06-01-2025
67,4056489124757,Χριστουγεννιάτικο τσουρέκι 450g,1.85,4.11,6206407_new.jpg,1,Τσουρέκι,kg,xmas,lidl,31-12-2024,06-01-2025
68,20654535,Βασιλόπιτα με φλουρί 500g,2.49,4.98,6202048_2025.jpg,1,Βασιλόπιτα (τσουρέκι),kg,xmas,lidl,31-12-2024,06-01-2025
1,20688929,Επιλογής Ρύζι νυχάκι 2kg,3.29,1.65,115612.png,1,Ρύζι,Kg,,lidl,31-12-2024,06-01-2025
1,5410673007056,Uncle Ben's Ρύζι Parboiled 1kg,5.30,5.30,8463.jpg,1,Ρύζι,Kg,,lidl,31-12-2024,06-01-2025
2,4056489264385,Χρυσός Μύλος Ψωμί για τοστ σταρένιο 680g,1.35,1.99,9067.jpg,1,Ψωμί για Tοστ,Kg,,lidl,31-12-2024,06-01-2025
3,4052917030508,Φρατζόλα 1kg,1.19,1.19,6207062.new.jpg,1,Ψωμί Φραντζόλα,Kg,,lidl,31-12-2024,06-01-2025
4,20289850,Χρυσός Μύλος Φρυγανιές σίτου 4x125g,1.29,2.58,7053.jpg,1,Φρυγανιές,Kg,,lidl,31-12-2024,06-01-2025
5,4056489055976,Combino Ζυμαρικά Spaghetti 1kg,1.09,1.09,2550.jpg,1,Μακαρόνια Νο 6,Kg,,lidl,31-12-2024,06-01-2025
5,5201193100019,Melissa Σπαγγέτι No.6 500g,0.67,1.34,6201301.png,1,Μακαρόνια Νο 6,Kg,,lidl,31-12-2024,06-01-2025
6,2000092000000,Σπάλα χοιρινή το κιλό,4.59,4.59,6200327.jpg,1,Νωπό Χοιρινό,Kg,,lidl,31-12-2024,06-01-2025
7,20992842,Φτερούγες κοτόπουλου Ελλάδας 800g,2.19,2.74,7623.jpg,1,Νωπό Κοτόπουλο Ολόκληρο,Kg,,lidl,31-12-2024,06-01-2025
8,20653491,Αγροικία Στήθος γαλοπούλας φιλέτο σε φέτες καπνιστό 300g,2.29,7.63,6201720.png,1,Γαλοπούλα,Kg,,lidl,31-12-2024,06-01-2025
9,2000082000000,Ocean Sea Μπακαλιάρος  ολόκληρος χωρίς κεφάλι το κιλό,4.15,4.15,6200448.jpg,1,Ψάρια Κατεψυγμένα,Kg,,lidl,31-12-2024,06-01-2025
10,4056489125624,ΓΑΛΠΟ Φρέσκο γάλα 3.5% πλήρες 1l,0.99,0.99,1300.jpg,1,Γάλα Φρέσκο Πλήρες,lt,,lidl,31-12-2024,06-01-2025
10,5201083010367,Μεβγάλ Φρέσκο γάλα πασ. 3.5% 1l,1.12,1.12,6210278.jpg,1,Γάλα Φρέσκο Πλήρες,lt,,lidl,31-12-2024,06-01-2025
10,5201037508896,Δέλτα Καθημερινά Φρέσκο Γάλα Πλήρες 1l,1.68,1.68,6209825.jpg,1,Γάλα Φρέσκο Πλήρες,lt,,lidl,31-12-2024,06-01-2025
11,4056489125617,ΓΑΛΠΟ Φρέσκο γάλα 1.5% ελαφρύ 1l,0.99,0.99,1301.jpg,1,Γάλα Φρέσκο (Χαμηλά Λιπαρά <2%),lt,,lidl,31-12-2024,06-01-2025
11,5201037508902,Δέλτα Καθημερινά Φρέσκο Γάλα 1.5% ελαφρύ 1l,1.68,1.68,6209826.jpg,1,Γάλα Φρέσκο (Χαμηλά Λιπαρά <2%),lt,,lidl,31-12-2024,06-01-2025
12,20047627,Milbona Συμπυκνωμένο γάλα λιπ. 4% 410g,0.82,2.00,2009.png,1,Γάλα Εβαπορέ,lt,,lidl,31-12-2024,06-01-2025
12,8716200607902,ΝΟΥΝΟΥ Ελαφρύ  συμπυκνωμένο γάλα 170g,0.62,3.65,6211354.png,1,Γάλα Εβαπορέ,lt,,lidl,31-12-2024,06-01-2025
13,4056489464570,Γάλπο Γιαούρτι Αγελάδος 3.9% 3x200,1.29,2.15,6208481.jpg,1,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις,kg,,lidl,31-12-2024,06-01-2025
13,5202234160696,Κρι Κρι Στραγγ.γιαούρτι 2+1 δώ. SK5 3x200,2.54,4.23,6204510_1.jpg,1,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις,kg,,lidl,31-12-2024,06-01-2025
14,4056489055976,ΓΑΛΠΟ Γιαούρτι Αγελάδος 2% 3x200g,1.29,2.15,6203390.jpg,1,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις (Χαμηλά Λιπαρά <2%),kg,,lidl,31-12-2024,06-01-2025
15,4056489907770,Φέτα Π.Ο.Π. Tυροκομείο 1000g,9.29,9.29,6211647.png,1,Τυρί Φέτα,kg,,lidl,31-12-2024,06-01-2025
16,4056489126829,*Τυρί γκούντα σε φέτες 48% 750g,5.09,6.79,147287.jpg,1,Τυρί Γκούντα,kg,,lidl,31-12-2024,06-01-2025
17,5201953991536,Τυρί Γκούντα ελαφρύ σε φέτες 30% 200g,1.69,8.45,6210626.jpg,1,Τυρί με Χαμηλά Λιπαρά,kg,,lidl,31-12-2024,06-01-2025
18,20993054,Baresa Ελαφρά συμπυκνωμένος χυμός τομάτας 500g,0.48,0.96,6204568.jpg,1,Χυμός Τομάτας Διατηρημένος,kg,,lidl,31-12-2024,06-01-2025
18,5201106271270,Pummaro Πασάτα 500g,0.68,1.36,6209477.jpg,1,Χυμός Τομάτας Διατηρημένος,kg,,lidl,31-12-2024,06-01-2025
19,4056489703327,ΝΩΜΑ Φρέσκα αυγά M 12 τεμ.,2.39,0.20,6210380.png,1,Αυγά,τμχ,,lidl,31-12-2024,06-01-2025
20,4056489261667,Vita D'or Μαργαρίνη φυτική 72% λιπαρά 250g,0.89,3.56,5502503.jpg,1,Μαργαρίνες,kg,,lidl,31-12-2024,06-01-2025
21,5203432285020,Eleon Εξαιρετικό Παρθένο Ελαιόλαδο 1lt,9.89,9.89,6210791.jpg,1,Παρθένο Ελαιόλαδο,lt,,lidl,31-12-2024,06-01-2025
22,4056489178194,Vita D'or Ηλιέλαιο 1l,1.69,1.69,7204719.png,1,Ηλιέλαιο,lt,,lidl,31-12-2024,06-01-2025
23,20776350,Vegeterra Στρογγ. ψιλά φασολάκια κατεψυγμένα 1kg,1.79,1.79,6202386.jpg,1,Λαχανικά Κατεψυγμένα,kg,,lidl,31-12-2024,06-01-2025
23,5206783000113,Sodeia στρογγυλά φασολάκια κατεψυγμένα 1kg,1.88,1.88,6210783.jpg,1,Λαχανικά Κατεψυγμένα,kg,,lidl,31-12-2024,06-01-2025
23,20348281,Vegeterra Αρακάς κατεψυγμένος 1kg,1.95,1.95,1153.jpg,1,Λαχανικά Κατεψυγμένα,kg,,lidl,31-12-2024,06-01-2025
23,5206783160114,Sodeia Αρακάς κατεψυγμένος 1kg,2.05,2.05,6210785.jpg,1,Λαχανικά Κατεψυγμένα,kg,,lidl,31-12-2024,06-01-2025
24,4056489233268,Belbake Ζάχαρη ψιλή 1 kg,0.73,0.73,110655.png,1,Λευκή Ζάχαρη,kg,,lidl,31-12-2024,06-01-2025
26,5202353004826,Almiron Growing Up Ροφ.Γαλ. για νήπ. 2+ 1l,1.63,1.63,5079.jpg,1,Γάλα για βρέφη,kg,,lidl,31-12-2024,06-01-2025
27,4056489056324,Bellarom Ελληνικός καφές κλασικός 340g,3.49,10.26,6206014_cy.jpg,1,Ελληνικός Καφές,kg,,lidl,31-12-2024,06-01-2025
28,4056489798408,Bellarom Στιγμιαίος καφές Classic 100g,2.49,24.90,186201.jpg,1,Στιγμιαίος Καφές,kg,,lidl,31-12-2024,06-01-2025
29,4056489600718,Bellarom Καφές φίλτρου Strong 250g,2.65,10.60,178758.png,1,Γαλλικός Καφές,kg,,lidl,31-12-2024,06-01-2025
30,5201434000214,Ζωγράφος Φρουκτόζη 400g,2.20,5.50,6210814.jpg,1,Γλυκαντικές Ουσίες Κατάλληλες για Διαβητικούς,kg,,lidl,31-12-2024,06-01-2025
32,4304493206939,Επιλογής Φακές ψιλές 1kg,1.85,1.85,2535.jpg,1,Φακές,kg,,lidl,31-12-2024,06-01-2025
32,5201399011201,*3αλφα Όσπρια Φασόλια/Φακές 500g,2.18,4.36,6212272_1.jpg,1,Φακές,kg,,lidl,31-12-2024,06-01-2025
33,20616045,Eviva Χυμός πορτοκάλι 100% 1l,1.25,1.25,3358.jpg,1,Χυμός Πορτοκάλι,lt,,lidl,31-12-2024,06-01-2025
35,4056489917519,Υγρό απορρ.ρούχων 60 πλύσεις Unive.,5.29,0.09,196175.jpg,1,Απορρυπαντικά Πλυντηρίου,μεζ,,lidl,31-12-2024,06-01-2025
36,4056489541189,W5 Χλωροκαθαριστικό 2l,0.83,0.42,6205262.jpg,1,Απορρυπαντικά για Σφουγγάρισμα - Χλωρίνες,lt,,lidl,31-12-2024,06-01-2025
37,4056489124733,W5 Υγρό πιάτων 500ml,0.95,1.90,6205276.jpg,1,Απορρυπαντικά Πιάτων,lt,,lidl,31-12-2024,06-01-2025
38,20316310,Floralys Χαρτί κουζίνας 2πλα φύλλα 800g,2.49,3.11,4390.jpg,1,Χαρτί Κουζίνας,kg,,lidl,31-12-2024,06-01-2025
39,4056489498063,*Οδοντόκρεμα SK6,0.89,7.12,4112_1.jpg,1,Οδοντόκρεμα,kg,,lidl,31-12-2024,06-01-2025
40,20316334,Floralys Χαρτί υγείας 2πλα φύλλα 12 τεμ.,2.75,0.23,4338.jpg,1,Χαρτί Υγείας,τμχ,,lidl,31-12-2024,06-01-2025
41,4052917587668,Siempre ultra Σερβιέτες Aloe Vera 28 τεμ.,1.99,0.07,4363_1.jpg,1,Σερβιέτες ή Ταμπόν,τμχ,,lidl,31-12-2024,06-01-2025
42,20003166,Crownfield Νιφάδες βρώμης 500g,0.95,1.9,6708527.jpg,1,Προϊόντα Βρώμης,kg,,lidl,31-12-2024,06-01-2025
43,4056489125167,Cien Σαμπουάν 700ml,2.29,3.27,6206465.jpg,1,Σαμπουάν,lt,,lidl,31-12-2024,06-01-2025
44,4056489057338,Cien Σαπούνι Μασσαλίας 4x125g,1.29,2.58,6206385.png,1,Σαπούνι Στερεό,kg,,lidl,31-12-2024,06-01-2025
45,4056489056942,Siempre Πάνες ακράτειας Μ No.2 14 τεμ.,6.79,0.49,6206112.jpg,1,Πάνες Ακράτειας,τμχ,,lidl,31-12-2024,06-01-2025
46,4056489352761,Lupilu Πάνες Mini 42 τεμ.,4.99,0.12,138082.jpg,1,Πάνες για Μωρά,τμχ,,lidl,31-12-2024,06-01-2025
47,40879901,Lupilu Μωρομάντηλα 80 τεμ.,1.09,0.01,133399_a.jpg,1,Μωρομάντηλα,τμχ,,lidl,31-12-2024,06-01-2025
48,20207045,Lupilu Σαμπουάν για βρέφη 750ml,1.99,2.65,6205516.jpg,1,Σαμπουάν για Μωρά,lt,,lidl,31-12-2024,06-01-2025
49,4335619134799,Πλήρης ζωοτροφή για σκύλους με βοδι,1.59,1.27,220155.jpg,1,Τροφή για Σκύλους,kg,,lidl,31-12-2024,06-01-2025
50,4335619134836,*Πλήρης τροφή για γάτες SK1,0.62,1.49,5502158.jpg,1,Τροφή για γάτες,kg,,lidl,31-12-2024,06-01-2025
51,4056489602392,Χρυσός Μύλος Αλεύρι γ. όλες τις χρήσεις τύπου 70% 1kg,0.69,0.69,6400.jpg,1,Αλεύρι,kg,,lidl,31-12-2024,06-01-2025
51,5203064042404,Aλλατ. Αλεύρι για όλες τις χρήσεις 2+1δώρο 3x1kg,2.60,0.87,6201077.jpg,1,Αλεύρι,kg,,lidl,31-12-2024,06-01-2025
53,20483296,Αγροικία Παριζάκι γίγας 1000g,3.19,3.19,8163.jpg,1,Πάριζα,kg,,lidl,31-12-2024,06-01-2025
54,4056489108160,Milbona Γάλα UHT ομογενοποι. 3.5% 1l,1.04,1.04,19281.jpg,1,Γάλα υψηλής παστερίωσης πλήρες,kg,,lidl,31-12-2024,06-01-2025
55,4056489108122,Milbona Γάλα UHT ημιαποβ.ομογεν. 1.5% 1l,0.95,0.95,19280.jpg,1,Γάλα παστερίωσης με χαμηλά λιπαρά,kg,,lidl,31-12-2024,06-01-2025
56,4056489772545,Λευκό Τυρί Tυροκομείο 1000g,5.39,5.39,6210879.png,1,Λευκό τυρί,kg,,lidl,31-12-2024,06-01-2025
57,20026233,Φασόλια μέτρια Great Northern 1kg,1.95,1.95,2546.jpg,1,Φασόλια,kg,,lidl,31-12-2024,06-01-2025
58,4056489541943,Ρεβύθια χονδρά 1kg,2.79,2.79,2536.jpg,1,Ρεβύθια,kg,,lidl,31-12-2024,06-01-2025
52,5202546100717,ΝΙΤΣΙΑΚΟΣ Βλάχικο Ποντίκι Βόειο Α/Ο 700 g (AΘΗΝΑ ΠΑΤΡΑ ΘΕΣΣΑΛΟΝΙΚΗ),9.99,14.27,vlaxpontiki.jpg,0,Μοσχάρι,kg,xmas,wolt,31-12-2024,06-01-2025
52,5202546100465,ΝΙΤΣΙΑΚΟΣ Μπιφτέκι Μόσχου Μεσογειακό 6x130 g (ΑΘΗΝΑ ΠΑΤΡΑ ΘΕΣΣΑΛΟΝΙΚΗ),8.40,10.77,nitsiakosbift.jpg,0,Μοσχάρι,kg,xmas,wolt,31-12-2024,06-01-2025
1,5200315716107,ΟΜΟΣΠΟΝΔΙΑ Ρύζι Καρολίνα 500 g (ΑΘΗΝΑ ΠΑΤΡΑ ΘΕΣΣΑΛΟΝΙΚΗ),1.04,2.08,ryziomospondia.jpg,0,Ρύζι,Kg,,wolt,31-12-2024,06-01-2025
2,5201004059239,Παπαδοπούλου Γεύση2 Ψωμί Τοστ Σίτου 325 g (ΑΘΗΝΑ ΠΑΤΡΑ ΘΕΣΣΑΛΟΝΙΚΗ),0.86,2.65,psomipapad.jpg,0,Ψωμί για Tοστ,Kg,,wolt,31-12-2024,06-01-2025
3,5203476000122,Γατίδης Χειροποίητο Χωριάτικο Ψωμί 350 g (ΘΕΣΣΑΛΟΝΙΚΗ),1.10,3.14,psomigatidis.jpg,0,Ψωμί Φραντζόλα,Kg,,wolt,31-12-2024,06-01-2025
3,5214000155065,Σόβολος Σπαρτιάτικο Καρβέλι σε Φέτες 700 g (ΑΘΗΝΑ),3.89,5.59,psomisovolos.jpg,0,Ψωμί Φραντζόλα,Kg,,wolt,31-12-2024,06-01-2025
3,5201004066930,Παπαδοπούλου Ψωμί Γερμανικού Τύπου Πολύσπορο 500 g (AΘΗΝΑ ΠΑΤΡΑ ΘΕΣΣΑΛΟΝΙΚΗ),2.49,4.98,psomipapadop.jpg,0,Ψωμί Φραντζόλα,Kg,,wolt,31-12-2024,06-01-2025
4,5201004057464,Παπαδοπούλου Φρυγανιές Σταρένιες 127.5x4 g (3+1 Δώρο),1.97,3.86,fryganiespap.jpg,0,Φρυγανιές,Kg,,wolt,31-12-2024,06-01-2025
5,5200315706009,ΟΜΙΚΡΟΝ Σπαγγέτι Νο6 500 g (ΑΘΗΝΑ ΠΑΤΡΑ ΘΕΣΣΑΛΟΝΙΚΗ),0.73,1.46,makaroniaomikron.jpg,0,Μακαρόνια Νο 6,Kg,,wolt,31-12-2024,06-01-2025
6,,Φάρμα Ελασσόνας Χοιρινή Μπριζολοπανσέτα Μερδ/νη Νωπή σε Δισκάκι ~500g (ΑΘΗΝΑ ΘΕΣΣΑΛΟΝΙΚΗ),6.30,12.60,FarmElassonas.jpg,0,Νωπό Χοιρινό,Kg,,wolt,31-12-2024,06-01-2025
6,5202546100199,ΝΙΤΣΙΑΚΟΣ Χοιρινή Μπριζόλα Με Οστό 700 g (ΠΑΤΡΑ),6.30,9.00,nitsiakmpriz.jpg,0,Νωπό Χοιρινό,Kg,,wolt,31-12-2024,06-01-2025
7,5202884001202,Πίνδος Κοπανάκι 600 g (-25%) (ΑΘΗΝΑ ΘΕΣΣΑΛΟΝΙΚΗ),5.99,9.98,kopanaki.jpg,0,Νωπό Κοτόπουλο Ολόκληρο,Kg,,wolt,31-12-2024,06-01-2025
7,5202884001165,Πίνδος Μπούτι Κοτόπουλο 800 g (-25%) (ΠΑΤΡΑ),6.09,7.62,pindmpouti.jpg,0,Νωπό Κοτόπουλο Ολόκληρο,Kg,,wolt,31-12-2024,06-01-2025
8,5200374700895,Κρήτης Γεύσεις Γαλοπούλα Καπνιστή σε Φέτες 500 g (ΑΘΗΝΑ ΠΑΤΡΑ ΘΕΣΣΑΛΟΝΙΚΗ),4.49,8.98,kritisgalop.jpg,0,Γαλοπούλα,Kg,,wolt,31-12-2024,06-01-2025
9,9008695421323,Captain Iglo Fish Sticks Κατεψυγμένα 15 τμχ 420 g (AΘΗΝΑ ΠΑΤΡΑ ΘΕΣΣΑΛΟΝΙΚΗ),7.03,16.74,psaricapt.jpg,0,Ψάρια Κατεψυγμένα,Kg,,wolt,31-12-2024,06-01-2025
10,5201037508919,ΔΕΛΤΑ Γάλα Καθημερινό Φρέσκο Πλήρες 3 5% 2 l (ΑΘΗΝΑ ΠΑΤΡΑ),3.77,1.89,galadeltaplires.jpg,0,Γάλα Φρέσκο Πλήρες,lt,,wolt,31-12-2024,06-01-2025
